"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"LoviX Abogados","3.7","25","P.º Juan Aparicio, 16","Torrevieja","Alicante","ES","http://www.lovix.es/","+34 965 06 13 14","Abogado especialista en derecho de extranjería","Abogado especializado en derecho laboral","Abogado","Abogado especializado en propiedad inmobiliaria",,,,,,,,"https://www.google.com/maps/search/?api=1&query=LoviX%20Abogados&query_place_id=ChIJZU_OG6oAYw0R_RECYa7JnDA","Abogado especialista en derecho de extranjería"
"Afilsa S.L.","4.8","44","Carrer de la Cova Santa, 1","Manises","Valencia","ES","https://www.afilsa.es/","+34 961 52 02 16","Abogado especialista en derecho de extranjería","Advocat/ada civilista","Abogado penalista","Abogado especializado en derecho laboral","Asesoría laboral","Corredor de seguros","Abogado laboralista","Abogado","Asesor fiscal","Gestoría",,"https://www.google.com/maps/search/?api=1&query=Afilsa%20S.L.&query_place_id=ChIJZ6QYIKNaYA0RVAK9e6SN270","Abogado especialista en derecho de extranjería"
"⚖️ MORA Abogados Extranjería y Nacionalidad","4.9","143","Ctra. Elche-Santa Pola, 13","Santa Pola","Alicante","ES","https://linktr.ee/MORAAbogados","+34 625 52 29 66","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%E2%9A%96%EF%B8%8F%20MORA%20Abogados%20Extranjer%C3%ADa%20y%20Nacionalidad&query_place_id=ChIJf1AJd_hMYg0RVcXrYUGxVT8","Abogado especialista en derecho de extranjería"
"Castañeyra & Asociados - Services and Packages - CLEP","3.6","27","C/ de Gayano Lluch, 18","València","Valencia","ES","https://castaneyra.es/","+34 962 07 12 22","Abogado especialista en derecho de extranjería","Asesoría laboral","Administrador de la propiedad","Agència d'assegurances","Abogado","Servicio de mensajería","Asesor fiscal","Gestoría",,,,"https://www.google.com/maps/search/?api=1&query=Casta%C3%B1eyra%20%26%20Asociados%20-%20Services%20and%20Packages%20-%20CLEP&query_place_id=ChIJfXAhCjBFYA0RfQjKNh8xYKQ","Abogado especialista en derecho de extranjería"
"Ribera Consultores","4.8","96","C/ Antonio Ferrandis 24, Torre, 1, Oficina 9","València","Valencia","ES","http://www.riberaconsultores.com/","+34 622 39 74 13","Agencia inmobiliaria",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ribera%20Consultores&query_place_id=ChIJg79CxONPYA0RHmU5Y61pV5w","Agencia inmobiliaria"
"Mateos Selma Abogados","4.5","21","Pl. de los Claveles, 4, Bajo C","El Puerto de Sta María","Cádiz","ES","https://mariamateosselma.wordpress.com/","+34 680 23 54 46","Abogado","Abogado penalista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mateos%20Selma%20Abogados&query_place_id=ChIJj4Uz7pLPDQ0RtRQhxbJY6qU","Abogado"
"Jiménez & Daganzo Abogados","5","2","Av. de Fontes, 6, 1º","Torre-Pacheco","Murcia","ES","https://www.jimenezdaganzo.com/","+34 968 57 99 69","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jim%C3%A9nez%20%26%20Daganzo%20Abogados&query_place_id=ChIJq4iNcIttYw0RPDOHYPTe7hY","Abogado"
"asesoria juanjoroma",,,"Carrer Xúquer, 34","Alfafar","Valencia","ES","http://asesoriajuanjoroma.es/home/","+34 651 66 48 11","Asesor fiscal",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=asesoria%20juanjoroma&query_place_id=ChIJ8RCUtpdOYA0R0SB2KmhzrNg","Asesor fiscal"
"ANDREA LOZANO ABOGADA","4.9","14","C. Padre Manjón, 11","Elda","Alicante","ES","https://forms.gle/MboVDvvyBQRsFivi8","+34 681 95 56 28","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ANDREA%20LOZANO%20ABOGADA&query_place_id=ChIJ931AYVvFYw0Rt5zleoJazHA","Abogado"
"Engineer Gestory DGT® . Gestoría Elche","5","83","TRAVALON, Av. de l'Altet, 21, BAJO","Elx","Alicante","ES","http://www.engineergestory.com/","+34 603 73 03 88","Gestoría","Gestor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Engineer%20Gestory%20DGT%C2%AE%20.%20Gestor%C3%ADa%20Elche&query_place_id=ChIJRQU-vri1Yw0Ry5CNh3CY3jk","Gestoría"
"Valcarcel abogados Internacionales","5","988","Diego Lopez Haroko Kale Nagusia, 8, 5 planta, oficina 3","Bilbao","Biscay","ES","https://valcarcelabogadosinternacionales.com/","+34 673 41 54 67","Abogado","Abogado administrativo","Abogado penalista","Abogado de Derecho de familia","Abogado de lesiones personales","Abogado especializado en derecho procesal",,,,,,"https://www.google.com/maps/search/?api=1&query=Valcarcel%20abogados%20Internacionales&query_place_id=ChIJK7E9mFRPTg0Rj5Qjv6JLMy4","Abogado"
"Blanco y Cervantes","4.9","68","C. de Illescas, 69, 1º, C","Madrid","Madrid","ES","http://blancoycervantes.com/","+34 913 92 26 99","Gestoría","Asesoría laboral","Administrador de la propiedad","Asesor fiscal","Abogado",,,,,,,"https://www.google.com/maps/search/?api=1&query=Blanco%20y%20Cervantes&query_place_id=ChIJzw-9W_6JQQ0RNlPya7W70A4","Gestoría"
"Alexandru Surí Abogado y Traductor","5","1","Avinguda Sants de la Pedra, 43, Entresuelo","Sagunt","Valencia","ES","http://www.suriabogados.com/","+34 600 22 43 18","Abogado especialista en derecho de extranjería","Abogado","Traductor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alexandru%20Sur%C3%AD%20Abogado%20y%20Traductor&query_place_id=ChIJC792RDkVYA0R7zXpoUrjFgk","Abogado especialista en derecho de extranjería"
"SP Abogado - abogadosp.es","5","7","C/ de Josep Bea i Izquierdo, 8","València","Valencia","ES","https://abogadosp.es/","+34 623 52 38 02","Abogado especialista en derecho de extranjería","Abogado",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SP%20Abogado%20-%20abogadosp.es&query_place_id=ChIJI00qngdFYA0RJznBEa1Tnhs","Abogado especialista en derecho de extranjería"
"TA LAWYERS","4.9","208","Avinguda de Candalix, 35","Elx","Alicante","ES","https://talawyersgroup.com/","+34 641 35 73 80","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TA%20LAWYERS&query_place_id=ChIJI8j5rlq3Yw0RPJNi0Kxq-dc","Abogado"
"Alejandro Candela | Abogado","5","92","Carrer Camí Camarena, 36, 4º","Campolivar","Valencia","ES","https://www.extranjeria-inmobiliario.com/fr/3292-2/","+34 669 92 99 66","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alejandro%20Candela%20%7C%20Abogado&query_place_id=ChIJbYZ5xL-7tIcRuIG4g3MgWR4","Abogado especialista en derecho de extranjería"
"Marina Gutiérrez Verdú. Abogados.","4.9","41","Carrer d'Atenes-04, 2, BAJO C3","Torrent","Valencia","ES","http://www.mgvabogados.es/","+34 680 76 26 15","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Marina%20Guti%C3%A9rrez%20Verd%C3%BA.%20Abogados.&query_place_id=ChIJaTwuH8hIYA0RYd5kzneE4cA","Abogado"
"Oficina de Extranjería","2.5","395","C. de la Ebanistería, 4","Alicante","Alicante","ES","http://www.consultor.com/oue/","+34 965 01 93 00","Servicio de naturalización e inmigración",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Extranjer%C3%ADa&query_place_id=ChIJ407UbhM2Yg0R8RWsUSO0aO8","Servicio de naturalización e inmigración"
"Advisors Costa Blanca - NIE - EXTRANJERIA - TRAFICO","4.9","118","Building (TIBURÓN, C. de Pedro Lorca, 6, 2do Izquierdo","Torrevieja","Alicante","ES","https://advisorscostablanca.com/","+34 610 11 40 08","Gestoría","Asesor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Advisors%20Costa%20Blanca%20-%20NIE%20-%20EXTRANJERIA%20-%20TRAFICO&query_place_id=ChIJ5xWw2iypYw0R-8r8Sow2Muw","Gestoría"
"Gestoría Soriano Molina | Asesoría y abogados en Torrent","5","120","Av. al Vedat, 19, 1º, 1","Torrent","Valencia","ES","https://sorianomolina.es/","+34 960 13 55 06","Gestoría","Empresa de contabilidad","Compraventa de automóviles","Advocat/ada civilista","Gestor","Asesor","Abogado especialista en derecho de extranjería","Abogado laboralista","Abogado","Asesor fiscal",,"https://www.google.com/maps/search/?api=1&query=Gestor%C3%ADa%20Soriano%20Molina%20%7C%20Asesor%C3%ADa%20y%20abogados%20en%20Torrent&query_place_id=ChIJV28G-MhRYA0RtzbnJFU11Y8","Gestoría"
"Gnextranjeria","4.9","150","R. Santiago Rey Fernández Latorre, 53, 1°C","A Coruña","A Coruña","ES","http://gnextranjeria.com/","+34 623 94 18 60","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gnextranjeria&query_place_id=ChIJhzs1uVl7Lg0RkTLRu_OKEt4","Abogado especialista en derecho de extranjería"
"Macarena Pérez Ocaña","5","27","Av. Virgen del Carmen, 53","Algeciras","Cádiz","ES","http://abogadosperezocana.es/","+34 636 80 19 67","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Macarena%20P%C3%A9rez%20Oca%C3%B1a&query_place_id=ChIJ-9f9GcqUDA0RHwdE2KWAlBA","Abogado"
"Nemesio Abogados y Asesores","4.3","113","Av. al Vedat, 11, Piso 1º","Torrent","Valencia","ES","http://www.nemesio.legal/","+34 961 55 17 82","Abogado","Abogado administrativo","Abogado matrimonialista","Asesoría laboral","Abogado de Derecho de familia","Abogado laboralista","Abogado fiscal",,,,,"https://www.google.com/maps/search/?api=1&query=Nemesio%20Abogados%20y%20Asesores&query_place_id=ChIJdZwj_chRYA0RWZqRRNAkqbM","Abogado"
"Sybila Amunarriz Kruer","5","6","Bizkaia Pasealekua, 15","Donostia / San Sebastián","Gipuzkoa","ES","https://sakabogados.com/","+34 662 26 88 39","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sybila%20Amunarriz%20Kruer&query_place_id=ChIJrTq3-TuvUQ0RhPempl2yeK8","Abogado"
"Abogado José Martínez Verdú","4.5","14","Av. de Levante, 45","Jumilla","Murcia","ES","https://martinezverduabogados.com/","+34 968 75 76 66","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Jos%C3%A9%20Mart%C3%ADnez%20Verd%C3%BA&query_place_id=ChIJRYSYLXwPZA0RvYVcm5x1fo8","Abogado"
"López | Chinchilla Abogados","4.9","60","Calle Moriones, 39, BAJO","Torrevieja","Alicante","ES","http://lopezchinchillaabogados.com/","+34 965 71 07 51","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=L%C3%B3pez%20%7C%20Chinchilla%20Abogados&query_place_id=ChIJAay7AFYHYw0RjSV8qJncF2w","Abogado"
"Manuel Pérez Abogado","4.8","204","C. Jacintos, 2, 2ª Planta","Cádiz","Cádiz","ES","http://www.manuelperezabogado.es/","+34 681 81 05 14","Abogado","Abogado especialista en derecho de extranjería",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manuel%20P%C3%A9rez%20Abogado&query_place_id=ChIJCXWrJ7XRDQ0RmRn5fV5uEj4","Abogado"
"Andrea Cerdán - Gestoría","5","131","Carrer de la Vila de Muro, 8, bajo izquierda","València","Valencia","ES","https://gestoradgt.com/","+34 673 16 22 93","Gestoría",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Andrea%20Cerd%C3%A1n%20-%20Gestor%C3%ADa&query_place_id=ChIJVzSz9YTwYKMR2ygP1njpuWU","Gestoría"
"Bufete Monzó SL","5","5","Carrer Orenga 49 Centro Comercial Valterna Plaza","Paterna","Valencia","ES","https://bufetemonzo.com/","+34 961 11 30 39","Abogado especialista en derecho de extranjería","Abogado administrativo","Advocat/ada civilista","Consultor/a econòmic/a","Abogado de Derecho de familia","Abogado",,,,,,"https://www.google.com/maps/search/?api=1&query=Bufete%20Monz%C3%B3%20SL&query_place_id=ChIJlxjUIyNFYA0RfBu3U5gJyYA","Abogado especialista en derecho de extranjería"
"Díaz & Asociados","5","2",,,,,"https://diazyasociados.es/","+34 865 52 11 79","Abogado penalista","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=D%C3%ADaz%20%26%20Asociados&query_place_id=ChIJSYnYYncuwikRPnFSM90ii6o","Abogado penalista"
"Asesoría Legal 24h","5","6","Carrer de la Murta, 41","València","Valencia","ES","https://asesorialegal24.es/","+34 644 25 82 02","Abogado especialista en derecho de extranjería","Advocat/ada civilista","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Asesor fiscal","Abogado laboralista","Abogado","Servicios legales",,,"https://www.google.com/maps/search/?api=1&query=Asesor%C3%ADa%20Legal%2024h&query_place_id=ChIJj9YZpUfwPIgRcf4ryaCZ-ek","Abogado especialista en derecho de extranjería"
"Mi Abogado Extranjería","4.9","40","C. Elda, 36, Oficina 2","Alicante","Alicante","ES","https://miabogadoextranjeria.com/","+34 633 92 28 33","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mi%20Abogado%20Extranjer%C3%ADa&query_place_id=ChIJL--kJv03Yg0R2qEXryi7ZJA","Abogado especialista en derecho de extranjería"
"Brandty - Selección de Personal.","4.9","211","Av. d'Alacant, 73","Elx","Alicante","ES","https://brandty.es/","+34 965 94 77 60","Consultoría de recursos humanos","Consultora de administración empresarial","Centro de empleo","Centro de formación",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Brandty%20-%20Selecci%C3%B3n%20de%20Personal.&query_place_id=ChIJSx29O4S3Yw0Rhqcn3doipCk","Consultoría de recursos humanos"
"Colegio Oficial de Gestores Administrativos de Alicante","3.9","7","C. José Gutiérrez Petén, 18","Alicante","Alicante","ES","https://www.gestoresalicante.org/","+34 965 21 88 22","Gestor","Escuela",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Colegio%20Oficial%20de%20Gestores%20Administrativos%20de%20Alicante&query_place_id=ChIJ2Z_4OK03Yg0RG7Aw2UT4mYk","Gestor"
"Migra Experto","5","16","Camí Nou de Picanya, 31","València","Valencia","ES","https://www.migraexperto.com/","+34 646 82 33 53","Gestoría",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Migra%20Experto&query_place_id=ChIJ_cbbZ8JPYA0RFv8vRB7XN54","Gestoría"
"Rocío Pastora abogados","5","26","C. Jaén, 4, 2ºF","San Pedro Alcántara","Málaga","ES","https://www.pastora-abogados.com/","+34 648 09 22 48","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Roc%C3%ADo%20Pastora%20abogados&query_place_id=ChIJY5EWw90rcw0RJNILUlIUcIE","Abogado"
"Prieto y Arfaoui Abogados","4.5","29","Carrer Foglietti, 16, Entresuelo izquierda","Alicante","Alicante","ES","http://www.prietoyarfaoui.com/","+34 965 27 02 52","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prieto%20y%20Arfaoui%20Abogados&query_place_id=ChIJEau6Y0w2Yg0R8ATjOJzA038","Abogado"
"Lucía Cremades and Associates International Legal Services SLP","4.8","67","C. Reyes Católicos, 17, 7º,-5","Alicante","Alicante","ES","http://www.luciacremades.com/","+34 686 24 75 84","Abogado especialista en derecho de extranjería","Abogado","Abogado especializado en propiedad inmobiliaria",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Luc%C3%ADa%20Cremades%20and%20Associates%20International%20Legal%20Services%20SLP&query_place_id=ChIJa3ahU3Q3Yg0R7hDYitu_Qws","Abogado especialista en derecho de extranjería"
"Devesa Abogados","5","21","Passeig Esplanada d'Espanya, 1, 3º derecha","Alicante","Alicante","ES","https://www.devesa.law/","+34 965 29 61 80","Abogado","Abogado administrativo","Abogado penalista","Abogado especializado en derecho laboral","Abogado especializado en planificación patrimonial","Asesor en comercio internacional","Servicios legales","Abogado fiscal","Abogado especializado en derecho procesal",,,"https://www.google.com/maps/search/?api=1&query=Devesa%20Abogados&query_place_id=ChIJh6R88kw2Yg0R2ej9_rUZ1ss","Abogado"
"Iure Abogados",,,"Carrer la Carrera, 35","Borriana","Castellón","ES","https://despachoabogadosiure.com/","+34 651 41 80 54","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Iure%20Abogados&query_place_id=ChIJUbO2Nu8FYA0RCUnDdfwlt3Q","Abogado especialista en derecho de extranjería"
"Hernández y Carrasco Abogados","5","343","C. Jiménez de la Espada, 47, 1º Drcha","Cartagena","Murcia","ES","https://hcabogados.es/","+34 968 50 27 91","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hern%C3%A1ndez%20y%20Carrasco%20Abogados&query_place_id=ChIJ25zivYRDYw0R5O3O-D2JM0g","Abogado"
"SGM Abogados (Legal Spain)","4.9","153","Av. Federíco García Lorca, 90","Benijófar","Alicante","ES","https://sgmlegalspain.com/","+34 965 72 48 71","Abogado","Abogado especializado en planificación patrimonial","Agencia de seguros para el hogar","Servicios legales","Servicio de asesoramiento fiscal",,,,,,,"https://www.google.com/maps/search/?api=1&query=SGM%20Abogados%20(Legal%20Spain)&query_place_id=ChIJk1dmckGvYw0RwVhegqZtf58","Abogado"
"Carine Saenz Abogados","4.7","63","Av. Maisonnave, 9, planta 8 puerta B","Alicante","Alicante","ES","https://www.carinesaenzabogados.com/","+34 656 80 37 65","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Carine%20Saenz%20Abogados&query_place_id=ChIJ1ZjDQTU3Yg0RFwusxxbQ5Io","Abogado especialista en derecho de extranjería"
"Florencia Calero-Sánchez Bernabide","4.7","77","Pl. Paseíto Ramiro, 8 Principal","Alicante","Alicante","ES","http://www.abogados-en-alicante.es/","+34 699 65 13 32","Abogado laboralista","Asesoría laboral",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Florencia%20Calero-S%C3%A1nchez%20Bernabide&query_place_id=ChIJRwaOj_E3Yg0R2CYhNzq5NS0","Abogado laboralista"
"ASESORIA DE EXTRANJERIA ORIHUELA","4.5","158","C. Sol, 6","Orihuela","Alicante","ES","https://asesoriaextranjeros.com/","+34 640 82 68 39","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ASESORIA%20DE%20EXTRANJERIA%20ORIHUELA&query_place_id=ChIJAfTKNBmZYw0Rp_f6voNnN_g","Abogado"
"Romà López Asesores de Empresas","4.1","22","Av. del País Valencià, 11","La Vila Joiosa","Alicante","ES","http://romalopez.com/","+34 965 89 09 95","Gestoría","Contable","Asesoría laboral","Consultora financiera","Asesor fiscal",,,,,,,"https://www.google.com/maps/search/?api=1&query=Rom%C3%A0%20L%C3%B3pez%20Asesores%20de%20Empresas&query_place_id=ChIJkw4r1owZYg0RyuIDDOUrPQg","Gestoría"
"Yassine Derassi Abogado","4.9","131","C. Rafael Alberti, 3","Rojales","Alicante","ES","https://capdeponabogados.com/","+34 676 60 11 81","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yassine%20Derassi%20Abogado&query_place_id=ChIJX8hNaFqvYw0RmJelOp5C_Yk","Abogado"
"Ruiz & Monrabal Abogados","5","40","Plaça d'en Jaume I El Conqueridor, 10, 1º","Sedaví","Valencia","ES","http://www.ruizmonrabal.com/","+34 963 51 09 77","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ruiz%20%26%20Monrabal%20Abogados&query_place_id=ChIJ5yRimcdOYA0RoU8Lz8rYIO4","Abogado"
"Abogado de Extranjería Online Vigo - Abg. Lino Garcia","4.9","71",,,,,"https://abogadoextranjeriaenvigo.es/","+34 634 00 33 30","Abogado especialista en derecho de extranjería","Service establishment","Servicio de naturalización e inmigración",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20de%20Extranjer%C3%ADa%20Online%20Vigo%20-%20Abg.%20Lino%20Garcia&query_place_id=ChIJJxMHVy9jLw0RLEdmqbRDUt8","Abogado especialista en derecho de extranjería"
"Losana Abogados",,,"Calle Cuenca, 8","Valencia","Valencia","ES","https://www.welinklegal.es/abogado/46007-valencia-espana/losana-abogados-51","+34 622 15 16 00","Abogado especialista en derecho de extranjería","Advocat/ada civilista","Abogado penalista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado","Abogado especialista en derecho de seguros","Actuación judicial","Abogado fiscal","Abogado especializado en derecho procesal",,"https://www.google.com/maps/search/?api=1&query=Losana%20Abogados&query_place_id=ChIJxUFd0LI3Yg0RCFOjdMOi9gI","Abogado especialista en derecho de extranjería"
"Miguel Piñeiro SL","5","105","Apartamentos Astoria A, Carretera Doctor Pérez Llorca, 3, 4º1","Benidorm","Alicante","ES","http://www.asesoriamiguelpineiro.es/","+34 965 85 42 55","Abogado especialista en derecho de extranjería","Consultora de administración empresarial","Contable","Asesor","Asesoría laboral","Asesor fiscal","Servicios legales",,,,,"https://www.google.com/maps/search/?api=1&query=Miguel%20Pi%C3%B1eiro%20SL&query_place_id=ChIJf8NKNuYEYg0RM1dCy_emao4","Abogado especialista en derecho de extranjería"
"Abogado Paolo Ercolani","5","13","Co-working TALUD ERIA, C. Virgilio Palacio, 1","Oviedo","Asturias","ES","http://abogadoercolani.es/","+34 985 96 59 74","Abogado","Consulado extranjero","Bufete",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Paolo%20Ercolani&query_place_id=ChIJ45s3ehCNNg0RAy_k3yMK7jw","Abogado"
"Extranjería 365 Abogados","5","598","C. Lealtad, 14, ENTRESUELO, puerta 2A","Santander","Cantabria","ES","http://www.extranjeria365.com/","+34 689 16 89 83","Abogado","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado especialista en derecho de extranjería","Abogado de lesiones personales",,,,"https://www.google.com/maps/search/?api=1&query=Extranjer%C3%ADa%20365%20Abogados&query_place_id=ChIJ87ArhQxLSQ0RS83wkPXPn_U","Abogado"
"Ximena Solano - Abogada","5","1","C/ d'Alvaro de Bazan, 02, bj","València","Valencia","ES","https://ximenaabogada.com/","+34 681 11 99 97","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ximena%20Solano%20-%20Abogada&query_place_id=ChIJh_3UmhLspSERAxubyZzN9XM","Abogado especialista en derecho de extranjería"
"Abogado Jaime Bernabeu Sanchis - Abogados en Ontinyent","4.9","25","Avinguda de Daniel Gil, 19, 3º 5ª","Ontinyent","Valencia","ES","http://bernabeuabogados.com/","+34 962 38 80 21","Abogado","Abogado penalista","Abogado de Derecho de familia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Jaime%20Bernabeu%20Sanchis%20-%20Abogados%20en%20Ontinyent&query_place_id=ChIJ-3XM1qqCYQ0RjdC91H8L5rE","Abogado"
"Olguín Abogados","5","14","Calle Velázquez, 34","Madrid","Madrid","ES","https://olguinabogados.com/","+34 648 82 21 74","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Olgu%C3%ADn%20Abogados&query_place_id=ChIJg9jcBegpQg0RMUE9mh-c2SY","Abogado"
"Mauricio Ferre Asesoría","4","5","Av. Ausiàs March, 4","Xàtiva","Valencia","ES","http://www.mauricioferre.com/","+34 962 27 22 61","Gestoría","Asesoría laboral","Abogado","Servicios legales","Asesor fiscal",,,,,,,"https://www.google.com/maps/search/?api=1&query=Mauricio%20Ferre%20Asesor%C3%ADa&query_place_id=ChIJc4wKR_-hYQ0R2oeghiz8MXk","Gestoría"
"Mourenza & Asociados","3.5","26","C. Félix Rodríguez de la Fuente, 11, 2ºK","Torrevieja","Alicante","ES","https://mourenzaasociados.com/","+34 965 70 46 80","Abogado especialista en derecho de extranjería","Asesor","Asesoría laboral","Abogado","Abogado laboralista","Asesor fiscal",,,,,,"https://www.google.com/maps/search/?api=1&query=Mourenza%20%26%20Asociados&query_place_id=ChIJnUeDigaqYw0RHv5CUHRvf0Y","Abogado especialista en derecho de extranjería"
"Laval Asociados Abogados","5","2","C/ Ciutat de Laval, 33","Gandia","Valencia","ES","https://www.abogadoslaval.com/","+34 962 87 96 78","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Laval%20Asociados%20Abogados&query_place_id=ChIJF2co4tTpYQ0RVqRTDLe6p2A","Abogado"
"LN Abogados Lawyers","4.9","59","C. Alberola, 17, entreplanta A","Alicante","Alicante","ES","http://www.lnabogadoslawyers.com/","+34 611 32 92 21","Abogado especialista en derecho de extranjería","Abogado de Derecho de familia","Abogado laboralista","Abogado especializado en propiedad inmobiliaria",,,,,,,,"https://www.google.com/maps/search/?api=1&query=LN%20Abogados%20Lawyers&query_place_id=ChIJlXef3Dc3Yg0R2h59poKZ3Nw","Abogado especialista en derecho de extranjería"
"Abg. Barbara Susman Melmont","5","14","Av. del Regne de València, 24, Piso 1, Pta. 2","València","Valencia","ES","https://barbarasusman.es/","+34 722 56 04 35","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abg.%20Barbara%20Susman%20Melmont&query_place_id=ChIJdww8f1tPYA0R5N0208p8d4k","Abogado"
"Bezos Llorente Abogados","4.9","132","C. de Santiago, 25, 2°A","Valladolid","Valladolid","ES","http://www.bezosllorente.com/","+34 983 36 20 23","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado de Derecho de familia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bezos%20Llorente%20Abogados&query_place_id=ChIJl_ZTIU1tRw0RfxdqTjY8PYM","Abogado especialista en derecho de extranjería"
"JDV EXPATAX","4.9","19","Av. Diagonal, 419, 3-1","Barcelona","Barcelona","ES","https://expataxjdv.com/es/","+34 932 15 98 23","Asesor fiscal",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JDV%20EXPATAX&query_place_id=ChIJU3guXzijpBIRvVis3NR7C2A","Asesor fiscal"
"Gestoría Olcina","4.4","48","Carrer València, 9","Alcoi","Alicante","ES","https://gestoriaolcina.com/","+34 966 54 03 65","Gestoría","Asesoría laboral","Corredor de seguros","Servicios legales","Asesor fiscal",,,,,,,"https://www.google.com/maps/search/?api=1&query=Gestor%C3%ADa%20Olcina&query_place_id=ChIJcavOHD-GYQ0RHH5ayiU3vkw","Gestoría"
"Selva & Lorente","4.9","393","Av. Maisonnave, 26, 1º derecha","Alicante","Alicante","ES","https://www.despachoabogadosalicante.com/","+34 669 14 05 26","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Selva%20%26%20Lorente&query_place_id=ChIJ7T-X60w2Yg0R9q1d6DLNAx4","Abogado"
"Abogada Graziele Pacheco Silva","5","189","Colon Ibilbidea, 27, Oficina 10","Irun","Gipuzkoa","ES","https://pachecosilvaabogados.com/","+34 667 98 59 98","Abogado especialista en derecho de extranjería","Abogado matrimonialista","Abogado de Derecho de familia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20Graziele%20Pacheco%20Silva&query_place_id=ChIJaczRchUJUQ0Rtpzl0BbL9gc","Abogado especialista en derecho de extranjería"
"Lino Garcia","4.9","258","Calle de Castelló, 36, 1° A","Salamanca","Madrid","ES","https://extranjeria.abogado/","+34 634 00 33 30","Abogado especialista en derecho de extranjería","Servicio de naturalización e inmigración","Abogado laboralista","Servicios legales",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lino%20Garcia&query_place_id=ChIJ__-_4UFiLw0RSNIicw9ZM1w","Abogado especialista en derecho de extranjería"
